발행기관코드,발행기관명,표준코드,단축코드,채권분류,변경전 발행기관코드,상장여부,활성여부,상장일,상장폐지일,한글종목명,영문종목명,채권유형,지방채구분,발행금액,발행일,발행통화,상환일,특이채권유형,보증담보,보증률(%),이자지급방법,발행방법,발행구분,크라우드펀딩여부,표면이자율 확정여부,표면이자율(%),낙찰금리(%),발행가액(%),만기상환율(%),특이발행조건,옵션,선/후/중순위,상환방법,물가연동구분,참조지수(%),신종자본증권여부,조건부자본증권 유형,유동화,휴무관련(원금),이자지급기준,경과금리(%),휴무관련(이자),이자 선/후급,이자지급주기(개월),이자지급기준일구분,이자계산주기(개월),이자원단위 미만처리,이자월말구분,단수일이자기준,최초이자지급일,매출형태,선매출이자 지급방법,선/후매출일,기명구분,보장수익률(%),보장수익률적용일,추가수익률(%),추가수익률적용일,(전자)등록기관,원리금지급대행기관,대표주관회사,보증기관,신용평가기관1,신용등급,신용평가기관2,신용평가기관3,신용평가기관4,CFI,FISN,Call 주체,Call 사유
2196,케이비캐피탈(주),KR602196C9C4,B02196C9C,리스채권 (116230),,상장,활성,2019-12-23,,케이비캐피탈 444-2,KB CAPITAL 444-2,회사채,,"10,000,000,000",2019-12-20,원화,2021-10-20,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.704,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-03-20,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,부국증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFUFB,KB CAPITAL/1.704 Bd 20211020 Sr,,
2196,케이비캐피탈(주),KR602196D9A7,B02196D9A,리스채권 (116230),,상장,활성,2019-10-31,,케이비캐피탈 439-4,KB CAPITAL 439-4,회사채,,"10,000,000,000",2019-10-30,원화,2022-09-30,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.829,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-01-30,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,부국증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFUFB,KB CAPITAL/1.829 Bd 20220930 Sr,,
2196,케이비캐피탈(주),KR602196D9C3,B02196D9C,리스채권 (116230),,상장,활성,2019-12-23,,케이비캐피탈 444-3,KB CAPITAL 444-3,회사채,,"10,000,000,000",2019-12-20,원화,2021-11-19,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.705,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-03-20,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,부국증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFUFB,KB CAPITAL/1.705 Bd 20211119 Sr,,
2196,케이비캐피탈(주),KR602196E9A6,B02196E9A,리스채권 (116230),,상장,활성,2019-10-31,,케이비캐피탈 439-5,KB CAPITAL 439-5,회사채,,"30,000,000,000",2019-10-30,원화,2022-10-28,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.837,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-01-30,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,부국증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFUFB,KB CAPITAL/1.837 Bd 20221028 Sr,,
2196,케이비캐피탈(주),KR602196E9C2,B02196E9C,리스채권 (116230),,상장,활성,2019-12-23,,케이비캐피탈 444-4,KB CAPITAL 444-4,회사채,,"20,000,000,000",2019-12-20,원화,2022-01-20,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.709,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-03-20,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,부국증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFUFB,KB CAPITAL/1.709 Bd 20220120 Sr,,
2196,케이비캐피탈(주),KR602196F9C1,B02196F9C,리스채권 (116230),,상장,활성,2019-12-23,,케이비캐피탈 444-5,KB CAPITAL 444-5,회사채,,"60,000,000,000",2019-12-20,원화,2022-12-20,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.7380000000000002,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,,2020-03-20,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,부국증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFUFB,KB CAPITAL/1.738 Bd 20221220 Sr,,
2196,케이비캐피탈(주),KR602196G9C0,B02196G9C,리스채권 (116230),,상장,활성,2019-12-23,,케이비캐피탈 444-6,KB CAPITAL 444-6,회사채,,"40,000,000,000",2019-12-20,원화,2024-12-19,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.845,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-03-20,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,부국증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFUFB,KB CAPITAL/1.845 Bd 20241219 Sr,,
2196,케이비캐피탈(주),KR602196H9C9,B02196H9C,리스채권 (116230),,상장,활성,2019-12-23,,케이비캐피탈 444-7,KB CAPITAL 444-7,회사채,,"30,000,000,000",2019-12-20,원화,2024-12-20,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.845,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,,2020-03-20,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,부국증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFUFB,KB CAPITAL/1.845 Bd 20241220 Sr,,
2376,한국캐피탈(주),KR60237619A6,B0237619A,리스채권 (116230),,상장,활성,2019-10-11,,한국캐피탈 419-1,HAN KOOK CAPITAL 419-1,회사채,,"20,000,000,000",2019-10-10,원화,2021-05-10,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.049,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-01-10,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,미래에셋대우(주),,, ,한국신용평가,한국기업평가,,DBFNFB,HKCapital/2.049 Bd 20210510 Sr,,
2376,한국캐피탈(주),KR60237619B4,B0237619B,리스채권 (116230),,상장,활성,2019-12-02,,한국캐피탈 422-1,HAN KOOK CAPITAL 422-1,회사채,,"20,000,000,000",2019-11-29,원화,2020-11-29,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.295,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,,2020-02-29,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,한국투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,HKCapital/2.295 Bd 20201129 Sr,,
2376,한국캐피탈(주),KR60237619C2,B0237619C,리스채권 (116230),,상장,활성,2019-12-13,,한국캐피탈 423,HAN KOOK CAPITAL 423,회사채,,"10,000,000,000",2019-12-12,원화,2022-12-12,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.479,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,,2020-03-12,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,한양증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,HKCapital/2.479 Bd 20221212 Sr,,
2376,한국캐피탈(주),KR60237629A5,B0237629A,리스채권 (116230),,상장,활성,2019-10-11,,한국캐피탈 419-2,HAN KOOK CAPITAL 419-2,회사채,,"30,000,000,000",2019-10-10,원화,2021-10-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.081,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-01-10,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,미래에셋대우(주),,, ,한국신용평가,한국기업평가,,DBFNFB,HKCapital/2.081 Bd 20211008 Sr,,
2376,한국캐피탈(주),KR60237629B3,B0237629B,리스채권 (116230),,상장,활성,2019-12-02,,한국캐피탈 422-2,HAN KOOK CAPITAL 422-2,회사채,,"3,000,000,000",2019-11-29,원화,2021-11-29,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.339,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,,2020-02-29,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,한국투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,HKCapital/2.339 Bd 20211129 Sr,,
2376,한국캐피탈(주),KR60237629C1,B0237629C,리스채권 (116230),,상장,활성,2019-12-27,,한국캐피탈 424,HAN KOOK CAPITAL 424,회사채,,"10,000,000,000",2019-12-26,원화,2022-12-26,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.463,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,,2020-03-26,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,미래에셋대우(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,HKCapital/2.463 Bd 20221226 Sr,,
2376,한국캐피탈(주),KR60237639A4,B0237639A,리스채권 (116230),,상장,활성,2019-10-11,,한국캐피탈 419-3,HAN KOOK CAPITAL 419-3,회사채,,"20,000,000,000",2019-10-10,원화,2022-07-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.188,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-01-10,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,미래에셋대우(주),,, ,한국신용평가,한국기업평가,,DBFNFB,HKCapital/2.188 Bd 20220708 Sr,,
2376,한국캐피탈(주),KR60237649A3,B0237649A,리스채권 (116230),,상장,활성,2019-10-11,,한국캐피탈 419-4,HAN KOOK CAPITAL 419-4,회사채,,"10,000,000,000",2019-10-10,원화,2022-10-10,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.251,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,,2020-01-10,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,미래에셋대우(주),,, ,한국신용평가,한국기업평가,,DBFNFB,HKCapital/2.251 Bd 20221010 Sr,,
2376,한국캐피탈(주),KR60237659A2,B0237659A,리스채권 (116230),,상장,활성,2019-10-17,,한국캐피탈 420,HAN KOOK CAPITAL 420,회사채,,"10,000,000,000",2019-10-16,원화,2022-10-14,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.31,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,,2020-01-16,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,디에스투자증권 주식회사,,, ,한국신용평가,한국기업평가,,DBFNFB,HKCapital/2.310 Bd 20221014 Sr,,
2378,신한캐피탈(주),KR60237819A2,B0237819A,할부금융채권 (116250),,상장,활성,2019-10-16,,신한캐피탈 402-1,SHINHAN CAPITAL 402-1,회사채,,"50,000,000,000",2019-10-15,원화,2022-01-14,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.571,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-01-15,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,엔에이치투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,SH CAPITAL/1.571 Bd 20220114 Sr,,
2378,신한캐피탈(주),KR60237819B0,B0237819B,할부금융채권 (116250),,상장,활성,2019-11-11,,신한캐피탈 403-1,SHINHAN CAPITAL 403-1,회사채,,"10,000,000,000",2019-11-08,원화,2021-09-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.7380000000000002,,100,100.0,마지막이자 일할계산,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-02-08,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한국투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,SH CAPITAL/1.738 Bd 20210908 Sr,,
2378,신한캐피탈(주),KR60237819C8,B0237819C,할부금융채권 (116250),,상장,활성,2019-12-03,,신한캐피탈 405-3,SHINHAN CAPITAL 405-3,회사채,,"20,000,000,000",2019-12-02,원화,2022-12-02,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.761,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,,2020-03-02,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,교보증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,SH CAPITAL/1.761 Bd 20221202 Sr,,
2378,신한캐피탈(주),KR60237829A1,B0237829A,할부금융채권 (116250),,상장,활성,2019-10-16,,신한캐피탈 402-2,SHINHAN CAPITAL 402-2,회사채,,"50,000,000,000",2019-10-15,원화,2022-09-15,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.61,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-01-15,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,엔에이치투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,SH CAPITAL/1.610 Bd 20220915 Sr,,
2378,신한캐피탈(주),KR60237829B9,B0237829B,할부금융채권 (116250),,상장,활성,2019-11-11,,신한캐피탈 403-2,SHINHAN CAPITAL 403-2,회사채,,"10,000,000,000",2019-11-08,원화,2021-12-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.7590000000000001,,100,100.0,마지막이자 일할계산,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-02-08,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한국투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,SH CAPITAL/1.759 Bd 20211208 Sr,,
2378,신한캐피탈(주),KR60237829C7,B0237829C,할부금융채권 (116250),,상장,활성,2019-12-03,,신한캐피탈 405-1,SHINHAN CAPITAL 405-1,회사채,,"30,000,000,000",2019-12-02,원화,2021-12-31,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.743,,100,100.0,마지막 이자만 365일 일할계산,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-03-02,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,교보증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,SH CAPITAL/1.743 Bd 20211231 Sr,,
2378,신한캐피탈(주),KR60237839A0,B0237839A,할부금융채권 (116250),,상장,활성,2019-10-16,,신한캐피탈 402-3,SHINHAN CAPITAL 402-3,회사채,,"40,000,000,000",2019-10-15,원화,2022-10-14,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.614,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-01-15,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,엔에이치투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,SH CAPITAL/1.614 Bd 20221014 Sr,,
2378,신한캐피탈(주),KR60237839B8,B0237839B,할부금융채권 (116250),,상장,활성,2019-11-11,,신한캐피탈 403-3,SHINHAN CAPITAL 403-3,회사채,,"20,000,000,000",2019-11-08,원화,2022-01-07,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.766,,100,100.0,마지막이자 일할계산,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-02-08,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한국투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,SH CAPITAL/1.766 Bd 20220107 Sr,,
2378,신한캐피탈(주),KR60237839C6,B0237839C,할부금융채권 (116250),,상장,활성,2019-12-03,,신한캐피탈 405-2,SHINHAN CAPITAL 405-2,회사채,,"20,000,000,000",2019-12-02,원화,2022-09-02,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.764,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,,2020-03-02,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,교보증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,SH CAPITAL/1.764 Bd 20220902 Sr,,
2378,신한캐피탈(주),KR60237849B7,B0237849B,할부금융채권 (116250),,상장,활성,2019-11-11,,신한캐피탈 403-4,SHINHAN CAPITAL 403-4,회사채,,"10,000,000,000",2019-11-08,원화,2022-02-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.7730000000000001,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,,2020-02-08,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한국투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,SH CAPITAL/1.773 Bd 20220208 Sr,,
2378,신한캐피탈(주),KR60237849C5,B0237849C,할부금융채권 (116250),,상장,활성,2019-12-19,,신한캐피탈 406-1,SHINHAN CAPITAL 406-1,회사채,,"20,000,000,000",2019-12-18,원화,2022-01-18,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.706,,100,100.0,마지막 이자만 일할계산,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-03-18,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,KB증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,SH CAPITAL/1.706 Bd 20220118 Sr,,
2378,신한캐피탈(주),KR60237859B6,B0237859B,할부금융채권 (116250),,상장,활성,2019-11-11,,신한캐피탈 403-5,SHINHAN CAPITAL 403-5,회사채,,"20,000,000,000",2019-11-08,원화,2022-05-06,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.795,,100,100.0,마지막이자 일할계산,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-02-08,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한국투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,SH CAPITAL/1.795 Bd 20220506 Sr,,
2378,신한캐피탈(주),KR60237859C4,B0237859C,할부금융채권 (116250),,상장,활성,2019-12-19,,신한캐피탈 406-2,SHINHAN CAPITAL 406-2,회사채,,"60,000,000,000",2019-12-18,원화,2022-02-18,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.7169999999999999,,100,100.0,마지막 이자만 일할계산,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-03-18,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,KB증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,SH CAPITAL/1.717 Bd 20220218 Sr,,
2378,신한캐피탈(주),KR60237869B5,B0237869B,할부금융채권 (116250),,상장,활성,2019-11-11,,신한캐피탈 403-6,SHINHAN CAPITAL 403-6,회사채,,"80,000,000,000",2019-11-08,원화,2022-11-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.8430000000000002,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,,2020-02-08,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한국투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,SH CAPITAL/1.843 Bd 20221108 Sr,,
2378,신한캐피탈(주),KR60237869C3,B0237869C,할부금융채권 (116250),,상장,활성,2019-12-19,,신한캐피탈 406-3,SHINHAN CAPITAL 406-3,회사채,,"20,000,000,000",2019-12-18,원화,2022-12-16,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.754,,100,100.0,마지막 이자만 일할계산,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-03-18,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,KB증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,SH CAPITAL/1.754 Bd 20221216 Sr,,
2378,신한캐피탈(주),KR60237879B4,B0237879B,할부금융채권 (116250),,상장,활성,2019-11-21,,신한캐피탈 404-1,SHINHAN CAPITAL 404-1,회사채,,"40,000,000,000",2019-11-20,원화,2022-01-20,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.777,,100,100.0,*마지막 이자 365일 일할 계산,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-02-20,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한국투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,SH CAPITAL/1.777 Bd 20220120 Sr,,
2378,신한캐피탈(주),KR60237879C2,B0237879C,할부금융채권 (116250),,상장,활성,2019-12-30,,신한캐피탈 407,SHINHAN CAPITAL 407,회사채,,"40,000,000,000",2019-12-27,원화,2022-01-27,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.696,,100,100.0,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-03-27,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,교보증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,SH CAPITAL/1.696 Bd 20220127 Sr,,
2378,신한캐피탈(주),KR60237889B3,B0237889B,할부금융채권 (116250),,상장,활성,2019-11-21,,신한캐피탈 404-2,SHINHAN CAPITAL 404-2,회사채,,"20,000,000,000",2019-11-20,원화,2022-03-18,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.7830000000000001,,100,100.0,*마지막 이자 365일 일할 계산,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-02-20,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한국투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,SH CAPITAL/1.783 Bd 20220318 Sr,,
2378,신한캐피탈(주),KR60237899B2,B0237899B,할부금융채권 (116250),,상장,활성,2019-11-21,,신한캐피탈 404-3,SHINHAN CAPITAL 404-3,회사채,,"40,000,000,000",2019-11-20,원화,2022-08-19,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.8130000000000002,,100,100.0,*마지막 이자 365일 일할 계산,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-02-20,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한국투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,SH CAPITAL/1.813 Bd 20220819 Sr,,
2378,신한캐피탈(주),KR602378A9B8,B02378A9B,할부금융채권 (116250),,상장,활성,2019-11-21,,신한캐피탈 404-4,SHINHAN CAPITAL 404-4,회사채,,"30,000,000,000",2019-11-20,원화,2022-09-20,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.82,,100,100.0,*마지막 이자 365일 일할 계산,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-02-20,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한국투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,SH CAPITAL/1.820 Bd 20220920 Sr,,
2378,신한캐피탈(주),KR602378B9B7,B02378B9B,할부금융채권 (116250),,상장,활성,2019-11-21,,신한캐피탈 404-5,SHINHAN CAPITAL 404-5,회사채,,"40,000,000,000",2019-11-20,원화,2022-10-20,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.828,,100,100.0,*마지막 이자 365일 일할 계산,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3.0,발행일,3.0,절사,일자기준,365일,2020-02-20,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,한국투자증권(주),,NICE신용평가, ,한국신용평가,한국기업평가,,DBFNFB,SH CAPITAL/1.828 Bd 20221020 Sr,,
